epoch,train loss,train acc,test acc,time
113,4e-05,1.0,0.81481,44.553417682647705
114,4e-05,1.0,0.81543,44.91791534423828
115,4e-05,1.0,0.81728,45.28837609291077
116,4e-05,1.0,0.81852,45.65521216392517
117,4e-05,1.0,0.81914,46.02619791030884
118,4e-05,1.0,0.81975,46.3961992263794
119,4e-05,1.0,0.82037,46.76376867294312
120,4e-05,1.0,0.82037,47.13461565971375
121,4e-05,1.0,0.82099,47.50133204460144
122,4e-05,1.0,0.82222,47.87251114845276
123,4e-05,1.0,0.82284,48.237451791763306
124,4e-05,1.0,0.82407,48.60202145576477
125,4e-05,1.0,0.82593,48.97139811515808
126,4e-05,1.0,0.82716,49.34364318847656
127,4e-05,1.0,0.82716,49.71295833587647
128,4e-05,1.0,0.82654,50.08069920539856
129,4e-05,1.0,0.82778,50.44541716575623
130,4e-05,1.0,0.82716,50.81489229202271
131,4e-05,1.0,0.82778,51.17960262298584
132,4e-05,1.0,0.82716,51.54557132720947
133,4e-05,1.0,0.82778,51.91427564620972
134,4e-05,1.0,0.8284,52.28292489051819
135,4e-05,1.0,0.82778,52.64812278747559
136,4e-05,1.0,0.82716,53.01814866065979
137,4e-05,1.0,0.82778,53.3858745098114
138,4e-05,1.0,0.82716,53.75527167320252
139,4e-05,1.0,0.82716,54.12551236152649
140,4e-05,1.0,0.82716,54.49118232727051
141,4e-05,1.0,0.82778,54.8594913482666
142,3e-05,1.0,0.82778,55.23066830635071
143,3e-05,1.0,0.8284,55.60133576393128
144,3e-05,1.0,0.82778,55.973477840423584
145,3e-05,1.0,0.8284,56.3382682800293
146,3e-05,1.0,0.82778,56.70327615737915
147,3e-05,1.0,0.8284,57.07365012168884
148,3e-05,1.0,0.8284,57.43856644630432
149,3e-05,1.0,0.8284,57.8078510761261
150,3e-05,1.0,0.8284,58.176645040512085
151,3e-05,1.0,0.8284,58.5422351360321
152,3e-05,1.0,0.82778,58.90719032287598
153,3e-05,1.0,0.82716,59.27773952484131
154,3e-05,1.0,0.82778,59.64860415458679
155,3e-05,1.0,0.8284,60.0179660320282
156,3e-05,1.0,0.82778,60.38289213180542
157,3e-05,1.0,0.82778,60.75183367729187
158,3e-05,1.0,0.82778,61.12048053741455
159,3e-05,1.0,0.82778,61.49126172065735
160,3e-05,1.0,0.82778,61.860275745391846
161,3e-05,1.0,0.8284,62.22792935371399
162,3e-05,1.0,0.82778,62.59650111198425
163,3e-05,1.0,0.82778,62.965365409851074
164,3e-05,1.0,0.82778,63.331583976745605
165,3e-05,1.0,0.82716,63.700623989105225
166,3e-05,1.0,0.82778,64.06502795219421
167,3e-05,1.0,0.82778,64.43575716018677
168,3e-05,1.0,0.82778,64.80524897575378
169,3e-05,1.0,0.8284,65.17343235015869
170,3e-05,1.0,0.8284,65.54257941246033
171,3e-05,1.0,0.8284,65.91192388534546
172,3e-05,1.0,0.82901,66.27859711647034
173,3e-05,1.0,0.8284,66.64786291122437
174,3e-05,1.0,0.82901,67.01257419586182
175,3e-05,1.0,0.82901,67.38235855102539
176,3e-05,1.0,0.82901,67.74848651885986
177,3e-05,1.0,0.82901,68.11739206314087
178,3e-05,1.0,0.82963,68.48233151435852
179,3e-05,1.0,0.82901,68.85040736198425
180,3e-05,1.0,0.8284,69.21408915519714
181,3e-05,1.0,0.82963,69.57880425453186
182,3e-05,1.0,0.8284,69.94588303565979
183,3e-05,1.0,0.82963,70.3136215209961
184,3e-05,1.0,0.82901,70.68201231956482
185,3e-05,1.0,0.82963,71.0503761768341
186,3e-05,1.0,0.82963,71.42026829719543
187,3e-05,1.0,0.8284,71.78938889503479
188,3e-05,1.0,0.82901,72.15887331962585
189,3e-05,1.0,0.8284,72.52362775802612
190,3e-05,1.0,0.82901,72.89151740074158
191,3e-05,1.0,0.82901,73.26001596450806
192,2e-05,1.0,0.82901,73.62848353385925
193,2e-05,1.0,0.8284,73.99812579154968
194,2e-05,1.0,0.82963,74.36757349967957
195,2e-05,1.0,0.82901,74.73684477806091
196,2e-05,1.0,0.82901,75.10651206970215
197,2e-05,1.0,0.82963,75.47748827934265
198,2e-05,1.0,0.82963,75.84287285804749
199,2e-05,1.0,0.82901,76.21199536323547
200,0.00002,1.00000,0.82963,76.58049726486206
